# RA                 DEC                 R_PETRO   Z                   
  212.915232411806   0.682003922880937   19.2222   0.176770001649857   
  212.91675652771    0.772551745229024   18.9355   0.106119997799397   
  212.930540569688   0.797552843787036   18.7108   0.26680999994278    
  213.017296346182   0.756612478897367   19.1902   0.189659997820854   
  213.025851562341   0.787420589864525   19.1516   0.406789988279343   
  213.024172342601   0.786107451202454   19.1836   0.147029995918274   
  213.029365148761   0.812842413435475   19.096    0.163920000195503   
  213.031847762188   0.810631861424857   19.3057   0.201480001211166   
  213.040164241765   0.63608053888382    19.3094   0.376630008220673   
  213.043421138281   0.714531912923688   18.9734   0.261440008878708   
  213.05026311284    0.834821401103635   19.0107   0.177699998021126   
  213.19010591133    0.685139453434376   18.9639   0.188629999756813   
  213.190290787883   0.679151137015982   19.3749   0.191110000014305   
  213.09143579179    0.720882417350691   18.7028   0.22766999900341    
  213.096214806545   0.781002190475728   19.2711   0.259979993104935   
  213.103708043867   0.643735342784723   19.1408   0.262719988822937   
  213.109212340412   0.828875424794761   19.2339   0.26690000295639    
  213.111075689181   0.829767603970498   19.0418   0.265130013227463   
  213.130990051129   0.722132508814373   19.1477   0.261480003595352   
  213.14777377509    0.743015576979752   19.2623   0.297390013933182   
  213.178496587601   0.697486305229473   19.3393   0.186110004782677   
  213.188702469229   0.717923241490383   18.7642   0.190149992704391   
  213.189728524848   0.7825997449254     18.8116   0.262010008096695   
  213.093861531228   0.717865072728111   18.9233   0.225740000605583   
  213.109759525882   0.722146193863243   19.1214   0.272410005331039   
  213.125823111696   0.667191356029112   19.1484   0.264670014381409   
  213.137445872098   0.631320361726399   18.7679   0.264039993286133   
  213.147666254672   0.805481162814315   19.3982   0.258219987154007   
  213.153958883276   0.689153681305308   19.139    0.189630001783371   
  213.157072530073   0.637241775877528   19.1262   0.262430012226105   
  213.166662369265   0.75594434640224    18.9667   0.261669993400574   
  213.17120696373    0.742098789292888   19.3183   0.260210007429123   
  213.174081237167   0.789912871210434   19.3397   0.376280009746552   
  213.188285601526   0.709489738834508   19.3338   0.188889995217323   
  213.20356019212    0.83525601875069    19.2621   0.273070007562637   
  213.132306918596   0.643935108837177   19.3479   0.145109996199608   
  213.135152483664   0.807065117115338   18.9814   0.194030001759529   
  213.135543659533   0.731580477473662   19.1777   0.179199993610382   
  213.198153695604   0.803557883048273   18.8432   0.179399996995926   
  213.17107503746    0.68949860438263    19.219    0.263799995183945   
  213.221535785944   0.685546352994321   19.0864   0.190019994974136   
  213.234176865038   0.67086972810367    18.7907   0.21747000515461    
  213.339763979405   0.740194305678159   18.9388   0.137869998812675   
  213.356089540638   0.786032275010482   19.2364   0.092229999601841   
  213.241036915541   0.715632570394284   18.8581   0.26502999663353    
  213.311386181593   0.76362860912361    19.3915   0.271580010652542   
  213.366830058039   0.763081835785816   18.8479   0.259319990873337   
  213.363877764382   0.662231850924413   19.3373   0.138850003480911   
  213.424553195102   0.809693531504442   19.1547   0.304149985313416   
  213.493141326079   0.763032011462439   18.8391   0.175469994544983   
  213.496235388797   0.639943940388153   18.799    0.0865999981760979  
  213.47186593072    0.837375257904699   19.2004   0.270949989557266   
  213.650232700452   0.750476123766086   19.2443   0.273629993200302   
  213.570337922253   0.677875136828465   18.7614   0.114009998738766   
  213.637475559456   0.66711706664867    19.0588   0.255959987640381   
  213.657682600262   0.743789822934036   19.1153   0.179289996623993   
  213.660266994151   0.668178002596042   18.922    0.175860002636909   
  213.517652456537   0.77051387070336    18.8995   0.210700005292892   
  213.662052570385   0.699987045342113   18.8325   0.232649996876717   
  213.573162112582   0.733739572164918   19.0757   0.27250000834465    
  213.638088011928   0.736171262821089   18.8856   0.0530599988996983  
  213.659354977368   0.638847380076411   18.7216   0.181510001420975   
  213.51365009212    0.755560016662641   19.3556   0.478339999914169   
  213.654573028158   0.761706211251124   19.2357   0.452609986066818   
  213.70826210445    0.793934463446964   18.7703   0.164739996194839   
  213.80058325795    0.647784735132806   19.2548   0.125980004668236   
  213.670003957844   0.83454015194168    19.1179   0.263449996709824   
  213.782849568777   0.80407496770159    19.2181   0.208509996533394   
  213.784641033532   0.759855976313295   18.8563   0.298110008239746   
  213.722973111982   0.712685339050902   19.3848   0.103249996900558   
  213.81734397261    0.706586926769254   19.2996   0.126090005040169   
  213.828214823493   0.643427385309115   19.3079   0.222739994525909   
  213.81444037765    0.806083378161983   18.9733   0.149570003151894   
  213.855601737263   0.708846651408849   19.0033   0.26826998591423    
  213.842079820699   0.737484272299366   18.9527   0.268200010061264   
  213.824018040663   0.753252426931272   19.3226   0.149379998445511   
  213.834092718095   0.737382669786649   19.342    0.125090003013611   
  213.87939303249    0.816507921207452   18.9141   0.305559992790222   
  213.90686251876    0.793271942657834   19.2188   0.191630005836487   
  213.96564788817    0.706242253974755   18.845    0.185469999909401   
  214.068314604726   0.747238549119959   19.3819   0.125129997730255   
  214.07952752493    0.732407630976408   19.1303   0.186849996447563   
  213.974391710581   0.793244670802829   18.8718   0.184900000691414   
  214.082316183904   0.811844744287034   18.895    0.295040011405945   
  214.09888412766    0.758938211224776   19.1958   0.233390003442764   
  214.012357989701   0.702059884856233   19.3535   0.232830002903938   
  214.023578159064   0.649008133525639   19.3208   0.176809996366501   
  214.028200516697   0.784619288886117   19.3769   0.123989999294281   
  214.119173091515   0.721973682553359   19.2923   0.174899995326996   
  214.122461095678   0.787276931494409   19.2252   0.25534000992775    
  214.239681282839   0.795974061885856   19.1619   0.243619993329048   
  214.117871401417   0.777786402822525   19.253    0.297520011663437   
  214.181366369253   0.74288713436842    18.726    0.22885000705719    
  214.183021966986   0.65270717750742    18.979    0.373809993267059   
  214.18806347902    0.770654723708326   19.0639   0.229690000414848   
  214.190359758533   0.741553816772013   19.1638   0.314469993114471   
  214.225433316225   0.756776278985381   18.8763   0.29763999581337    
  214.241010721096   0.687628480389554   18.9076   0.186460003256798   
  214.140625614643   0.808979526446244   19.3742   0.245619997382164   
  214.14700005435    0.658161740439132   19.1133   0.124839998781681   
  214.19073268354    0.717330277530604   19.1504   0.0671299993991852  
  214.221134787914   0.636187067993247   19.3843   0.126540005207062   
  214.332371155503   0.630031168207153   19.3761   0.231409996747971   
  214.386973394282   0.759764781753352   19.0369   0.18716000020504    
  214.294230085366   0.797644667863636   19.2793   0.243430003523827   
  214.294392700399   0.801798897864919   18.9935   0.244409993290901   
  214.318113421175   0.644314160402222   19.1197   0.0843899995088577  
  214.38143791161    0.768319515178074   19.2784   0.361770004034042   
  214.276459781111   0.795239703109431   18.9318   0.231529995799065   
  214.280188914891   0.672698974090965   18.9082   0.228829994797707   
  214.283515763201   0.775892296737275   18.873    0.241180002689362   
  214.309541024772   0.732138998541783   19.2439   0.0505799986422062  
  214.265693814827   0.648598740218947   19.3107   0.345050007104874   
  214.266661099952   0.664266761381926   18.9344   0.0533300004899502  
  214.325505144135   0.833615737662409   19.0179   0.130510002374649   
  214.40561973272    0.780907574259507   19.3309   0.115749999880791   
  214.327132641264   0.817955686074877   19.3828   0.244269996881485   
  214.365918820077   0.796928218015475   19.3921   0.319909989833832   
  214.489040845339   0.749825714820763   18.9969   0.0532499998807907  
  214.497253871161   0.757011675962103   19.1147   0.287999987602234   
  214.534761845938   0.760032264412417   19.0946   0.113020002841949   
  214.551596033381   0.828622355842655   19.1589   0.262270003557205   
  214.554420385307   0.6577200674045     19.0461   0.188490003347397   
  214.473699195698   0.689551128293347   19.3963   0.152390003204346   
  214.479182685955   0.763859776074643   19.1683   0.25407999753952    
  214.424378641567   0.826061403885435   19.3243   0.115379996597767   
  214.627921313265   0.767198217875207   18.9341   0.284859985113144   
  214.579472800428   0.82247135300264    19.2412   0.0409599989652634  
  214.614966109356   0.70914325107822    18.9001   0.0771799981594086  
  214.652169540327   0.813865123443771   18.7442   0.0781499966979027  
  214.66894439659    0.694344738000217   19.2306   0.178690001368523   
  214.675366718721   0.665725928808054   19.3297   0.188409999012947   
  214.579568957303   0.67270363745973    18.9186   0.115599997341633   
  214.592368624683   0.776246737761976   19.002    0.280129998922348   
  214.61793014083    0.793897951858766   19.2814   0.347359985113144   
  214.6253456315     0.74575969961544    19.007    0.342489987611771   
  214.645618185206   0.692616738740862   18.7818   0.342519998550415   
  214.66877831406    0.739223436008865   19.0788   0.256139993667603   
  214.669366831928   0.659462895153614   19.1725   0.279509991407394   
  214.677505990186   0.738232831469368   19.0985   0.25586000084877    
  214.681721195164   0.772542351701253   19.301    0.255329996347427   
  214.682634655578   0.750845644495319   18.9397   0.342330008745193   
  214.689338108959   0.822508823986407   18.8842   0.347930014133453   
  214.624254231715   0.785798163522815   19.3448   0.345840007066727   
  214.659621470296   0.773873657678756   19.3147   0.345420002937317   
  214.741899867969   0.835419358921979   19.2802   0.130710005760193   
  214.784822501302   0.771606899219248   19.0891   0.255910009145737   
  214.818233550578   0.834951300347178   19.0916   0.11794999986887    
  214.718329967699   0.712417711342035   19.3237   0.248400002717972   
  214.723996602865   0.723201756953643   19.1594   0.25450998544693    
  214.730737926243   0.692793563904338   19.1392   0.173170000314713   
  214.740668212244   0.802753760980168   19.2174   0.257400006055832   
  214.745243406054   0.705861155234191   19.0135   0.254310011863708   
  214.783511822754   0.79132601275894    18.8372   0.256430000066757   
  214.786358958497   0.786146223971997   19.3847   0.255679994821548   
  214.819759005108   0.775323662735113   19.0099   0.118519999086857   
  214.822161878894   0.648309144890574   18.7781   0.202730000019073   
  214.824773933029   0.748082527835626   19.3108   0.117930002510548   
  214.864285974147   0.734208479723395   18.9644   0.129510000348091   
  214.86999066581    0.714823491453017   19.367    0.154039993882179   
  214.97707732505    0.816745081342996   19.2929   0.185580000281334   
  214.863001784456   0.659879312526251   19.0939   0.321830004453659   
  214.885018622946   0.780793031738882   18.9789   0.33840000629425    
  214.896521051751   0.703957995522453   19.0185   0.33050999045372    
  214.951107110088   0.779816826525862   19.3333   0.256630003452301   
  214.984948233899   0.777994011777593   19.2819   0.187519997358322   
  214.986644724261   0.676734602280479   19.2984   0.275570005178452   
  214.917806587969   0.660330555914813   19.2023   0.172450006008148   
  214.942262872003   0.687240115354764   19.1156   0.112949997186661   
  214.955763255847   0.796732649864396   19.3932   0.171570003032684   
  215.075471091058   0.659168480360753   19.112    0.296030014753342   
  215.02967158525    0.704664459821862   19.338    0.22206999361515    
  215.029715225619   0.770998357675904   19.0365   0.184139996767044   
  215.047329191985   0.810964110511766   19.3215   0.104570001363754   
  215.087483074955   0.691181120031184   19.2546   0.126129999756813   
  215.035424962577   0.709874015034567   18.9154   0.0405000001192093  
  215.144202230853   0.661640699663815   19.2497   0.411330014467239   
  215.273448663106   0.641210853229051   19.397    0.277539998292923   
  215.165315003714   0.77124480814676    19.0826   0.254709988832474   
  215.180548826956   0.649055106258185   19.303    0.127059996128082   
  215.267814337132   0.767729612332667   18.716    0.152879998087883   
  215.285057517569   0.740380897302576   18.914    0.147530004382133   
  215.23933008291    0.670391424020377   19.3201   0.239030003547668   
  215.243260394136   0.666882610550429   19.2308   0.237810000777245   
  215.307660356615   0.827021733221666   19.1165   0.327399998903275   
  215.297224644225   0.725861267678039   19.3538   0.25764998793602    
  215.250625775592   0.731327320090144   19.1463   0.258009999990463   
  215.267106484103   0.693921708141937   19.1106   0.132540002465248   
  215.313551524363   0.773696304832319   18.8872   0.161109998822212   
  215.348253792725   0.825997351378844   18.8107   0.168290004134178   
  215.374944512657   0.639150915642204   18.7014   0.1910600066185     
  215.396728408633   0.830036478933943   19.1079   0.167469993233681   
  215.41365715684    0.779750874807345   19.0631   0.147339999675751   
  215.440526773642   0.647484473599453   18.885    0.125499993562698   
  215.446266500968   0.669130704978551   18.8081   0.126350000500679   
  215.447213085217   0.737128960297992   18.9394   0.16737000644207    
  215.321331056666   0.775543689335333   19.2218   0.162210002541542   
  215.333774484376   0.665083491929588   19.3432   0.170070007443428   
  215.347029835018   0.737103390114151   18.8792   0.346859991550446   
  215.371010753922   0.834836868008593   19.3968   0.316219985485077   
  215.372691774498   0.683701830758673   18.7639   0.169379994273186   
  215.373771458076   0.696545566684453   19.2946   0.16991999745369    
  215.405192522415   0.79281527097132    19.008    0.145980000495911   
  215.407552335693   0.758479413882221   19.1553   0.279199987649918   
  215.420824130456   0.770058145306397   18.7322   0.125699996948242   
  215.431122347961   0.653481922317134   18.976    0.257059991359711   
  215.431759745156   0.667644267558549   19.1273   0.256850004196167   
  215.456196244447   0.805745805156755   19.2433   0.328640013933182   
  215.342072959678   0.742932345123002   19.3143   0.345180004835129   
  215.362979854172   0.786830222713846   18.8119   0.169119998812675   
  215.48325300642    0.690349492686679   19.0357   0.257200002670288   
  215.508003010493   0.740075914163851   18.9145   0.334950000047684   
  215.505584233961   0.802933311536403   19.1555   0.284370005130768   
  215.577512010907   0.764201071882002   18.8652   0.329479992389679   
  215.596797334128   0.715875938094343   19.1135   0.329389989376068   
  215.49125198152    0.819176347599014   18.7327   0.0777999982237816  
  215.495723553445   0.800105717673561   19.2122   0.169369995594025   
  215.542145506271   0.820255035464129   19.3603   0.169679999351501   
  215.554210043855   0.766444058955321   19.3593   0.12805999815464    
  215.623726136864   0.776004376009819   18.9108   0.00147999997716397 
  215.749430226921   0.730362799390851   18.868    0.182170003652573   
  215.636239150993   0.7515946514913     19.1728   0.317310005426407   
  215.68014236286    0.755370905775845   18.9908   0.182469993829727   
  215.711047487547   0.783942146002654   18.9237   0.0543299987912178  
  215.65470355088    0.780623675575226   19.2139   0.163770005106926   
  215.804514425135   0.703868401275637   18.8311   0.182300001382828   
  215.765293483936   0.636689225104571   19.3761   0.162169992923737   
  215.825815492768   0.729420938268416   19.0001   0.0536400005221367  
  215.765023309983   0.64720908736743    19.1058   0.164550006389618   
  215.789925500955   0.775155025418508   18.9468   0.299439996480942   
  215.832935941451   0.666289872116445   19.3731   0.263610005378723   
  215.85465213034    0.835859515792525   19.0634   0.346599996089935   
  215.866318118763   0.631102356179163   19.0484   0.276100009679794   
  215.882977645204   0.799638367280551   19.1892   0.411029994487763   
  215.842184645055   0.837539305603946   19.086    0.409090012311935   
  215.791372364451   0.7274615029616     19.1735   0.143289998173714   
  215.801156238748   0.664338757114133   19.0642   0.164130002260208   
  215.775296552231   0.705078657632398   18.9853   0.0545100010931492  
  215.792826156918   0.766794489319327   18.8956   0.299870014190674   
  215.969741121001   0.830549851877086   18.8316   0.19072000682354    
  215.944448650622   0.667523446612104   19.1321   0.192110002040863   
  215.974821999001   0.675923484018399   18.8547   0.141660004854202   
  215.995474045534   0.731901228203896   19.0135   0.167720004916191   
  216.025591380117   0.676639280258452   19.3405   0.117150001227856   
  216.026430563352   0.723085190074823   18.8135   0.412930011749268   
  216.031969121752   0.744536655728928   18.9673   0.211410000920296   
  216.049134251085   0.791125587482377   18.8793   0.028659999370575   
  216.007106908943   0.724330946618001   18.9514   0.319389998912811   
  216.037151685525   0.663386003996715   19.2829   0.123620003461838   
  216.046586466501   0.73729036219614    18.9464   0.288230001926422   
  215.938158508104   0.770068819882926   18.8971   0.160909995436668   
  216.170889752745   0.70642199828371    19.3703   0.282070010900497   
  216.117113259294   0.730544847230386   19.1808   0.260230004787445   
  216.134604617225   0.715870832121192   18.8736   0.319559991359711   
  216.166206633957   0.722551521198621   19.0199   0.159160003066063   
  216.166339130075   0.675962912124175   18.8278   0.196689993143082   
  216.070460406271   0.838443954321545   18.7778   0.303880006074905   
  216.143638593981   0.707468641168764   19.0354   0.378989994525909   
  216.146383595808   0.688409112593186   19.2158   0.191039994359016   
  216.131737257807   0.685964474052401   19.3834   0.379440009593964   
  216.207262960265   0.833401203430153   18.8835   0.16797000169754    
  216.227460674009   0.734024373488408   19.1272   0.143319994211197   
  216.240446319538   0.71531056748701    18.7877   0.112680003046989   
  216.301592112759   0.633885422115417   18.7481   0.134389996528625   
  216.342484464203   0.812034732462157   19.3248   0.0559599995613098  
  216.298886169721   0.640421069170142   19.2567   0.19743999838829    
  216.241673548014   0.830886833016266   19.311    0.167490005493164   
  216.245120956153   0.635595243499396   19.3457   0.132170006632805   
  216.251161509251   0.794281241864159   19.0967   0.158429995179176   
  216.207612637318   0.700610326884707   19.2528   0.476289987564087   
  216.326143841029   0.763404164956194   19.3795   0.343120008707047   
  216.41408546607    0.832237483950127   19.3563   0.158810004591942   
  216.440989305953   0.836573637795285   18.8006   0.15896999835968    
  216.469341092317   0.684169167525502   18.8483   0.0839700028300285  
  216.499908160806   0.652753401441628   18.7644   0.0854300037026405  
  216.430594578662   0.825976471036733   19.3625   0.123949997127056   
  216.435712891462   0.663618669625934   19.1102   0.326249986886978   
  216.481698956367   0.765466432572113   19.2254   0.32548999786377    
  216.399967537247   0.780982383984835   19.3923   0.474279999732971   
  216.430821634167   0.649902443887835   19.2903   0.338719993829727   
  216.494929510396   0.777015091012187   19.0667   0.124729998409748   
  216.399707870205   0.785154028092523   19.2876   0.124159999191761   
  216.444150238672   0.745375588732605   19.2448   0.310779988765716   
  216.399880234778   0.807380698892821   19.1162   0.491959989070892   
  216.582739728891   0.838910295927274   18.9366   0.125900000333786   
  216.515680405965   0.760611451574515   19.3386   0.199269995093346   
  216.550751364654   0.643576481072638   19.3829   0.13612000644207    
  216.623683257113   0.830647645699332   18.747    0.126230001449585   
  216.622007376288   0.830217202037942   19.2104   0.126340001821518   
  216.538704354283   0.758093615316154   18.9532   0.126579999923706   
  216.602921833516   0.644955697061986   19.173    0.32914999127388    
  216.636584961439   0.821702897625993   19.092    0.203180000185966   
  216.641351499908   0.733065208467348   19.0925   0.288679987192154   
  216.518124212774   0.707463993915007   19.2134   0.340240001678467   
  216.517765915124   0.705053018400766   19.1317   0.135629996657372   
  216.604601543468   0.694176844215427   19.3901   0.321330010890961   
  216.635333673895   0.649910151581083   19.388    0.343580007553101   
  216.707990400179   0.632854648453496   18.8921   0.223949998617172   
  216.661667082074   0.766400150539344   18.7646   0.121780000627041   
  216.667936400219   0.788726169233552   19.2956   0.472779989242554   
  216.666614000521   0.803271287688935   18.9379   0.124480001628399   
  216.671892115547   0.72920160065509    19.2862   0.291860014200211   
  216.687325400471   0.807008890504031   18.9985   0.224820002913475   
  216.69094379635    0.683850319584741   19.3591   0.282730013132095   
  216.694685529122   0.654644007415811   18.9621   0.282110005617142   
  216.704797934985   0.705004041137673   19.1521   0.158859997987747   
  216.709449888634   0.824512781195471   18.8975   0.124559998512268   
  216.730173389302   0.661748961304232   18.7587   0.0552599988877773  
  216.745573640111   0.749010499972662   19.1341   0.124920003116131   
  216.779109295568   0.724000327414521   19.0088   0.488770008087158   
  216.673798928852   0.78348873718391    18.9393   0.203899994492531   
  216.681767328659   0.807507316383422   19.2204   0.294310003519058   
  216.695238278892   0.720409329110047   19.3435   0.282550007104874   
  216.723631205867   0.710777045237312   18.9837   0.190420001745224   
  216.780831518139   0.721730481492132   19.08     0.288359999656677   
  216.714130844538   0.744712197868527   19.0607   0.189809992909431   
  216.730715674572   0.696325232781625   18.7862   0.0550500005483627  
  216.803429439406   0.688761379495205   19.2661   0.289779990911484   
  216.681713102205   0.723177835708874   19.3612   0.291000008583069   
  216.819442912069   0.690714045630804   18.8449   0.293320000171661   
  216.824592775341   0.709627050556437   18.7124   0.293110013008118   
  216.871151728812   0.783152354286924   19.1115   0.305370002985001   
  216.886261410595   0.638417983861193   18.7394   0.291660010814667   
  216.886966637765   0.725227550696613   19.3636   0.12542000412941    
  216.922395250449   0.63164711904299    18.718    0.125170007348061   
  216.931542483034   0.818117407377794   19.0049   0.150040000677109   
  216.815392741689   0.821439052073726   19.1174   0.32098001241684    
  216.835922328394   0.693964345021612   19.0217   0.218189999461174   
  216.844799033871   0.702626505539544   19.2915   0.29355001449585    
  216.890366715386   0.796126069584903   19.2591   0.306050002574921   
  216.937983058678   0.775943499159714   19.1134   0.138469994068146   
  216.916389375361   0.688946383703829   19.1223   0.283230006694794   
  216.918813859189   0.728079016204105   19.319    0.320620000362396   
  216.965711637258   0.745529553918551   19.0449   0.114670000970364   
  216.982024011367   0.634075011731823   19.0712   0.131410002708435   
  216.986964349369   0.791310464579641   18.7995   0.137270003557205   
  216.993512938893   0.732318476860121   19.3437   0.175290003418922   
  216.962021822685   0.751620716535677   19.0186   0.239150002598763   
  217.029635006094   0.680610050963244   19.2612   0.326709985733032   
  217.052641401749   0.784704577761499   18.7243   0.337350010871887   
  217.084277003611   0.689976329225916   19.2612   0.333119988441467   
  217.093266516626   0.734637385071035   19.2378   0.290580004453659   
  217.098341660678   0.632893880029672   19.1684   0.166659995913506   
  217.07284159747    0.660861152880503   19.0476   0.271679997444153   
  217.097567340527   0.801761866645192   19.32     0.235569998621941   
  217.098110762671   0.811565357820919   18.8419   0.125909999012947   
  217.052217411859   0.810675961851852   19.2812   0.33814999461174    
  217.138625734184   0.764073833614675   19.3404   0.214890003204346   
  217.140715991634   0.758027837585571   19.3686   0.333869993686676   
  217.198121110239   0.710694797759277   18.9622   0.333770006895065   
  217.195878915402   0.700209905918263   19.2599   0.101340003311634   
  217.121379556243   0.720514084120858   18.864    0.103699997067451   
  217.129034519116   0.706179885511081   18.8449   0.101530000567436   
  217.131170982031   0.737437639292944   19.0482   0.102250002324581   
  217.132096947731   0.658076386781908   18.8565   0.103100001811981   
  217.134205693504   0.739608648864511   19.1884   0.125440001487732   
  217.175055378316   0.676110347207606   18.8443   0.10343000292778    
  217.187672614607   0.793882574926177   18.709    0.102470003068447   
  217.208063082254   0.712684261248581   19.2761   0.102569997310638   
  217.247334668436   0.717764601892768   18.754    0.364190012216568   
  217.232250533434   0.706586518484322   19.1284   0.332230001688004   
  217.107381502243   0.659006141106504   19.048    0.332410007715225   
